"title","content","date","variant","images","verified","author","rating","product","url"
"Pensar antes de comprar","Salvo en el tema de la sujeción, nada hay en el producto que no corresponda a lo publicitado. La luz perimetral es blanca y funciona con tres pilas, que no vienen incluidas en el producto. Un pulsador frontal permite el encendido y el apagado. Forma de adherencia y despegado, fáciles y sencillas. Buena capacidad de rotación del espejo. Inconveniente: Si se adhiere en pared o espejo vertical (de superficie lisa), la adherencia dura un tiempo breve, antes de que se acabe soltando, con el peligro de rotura. Sin embargo, se utiliza con comodidad sobre superficies horizontales, y la altura de su brazo puede compensar, de algún modo, el hecho de que no pueda permanecer colgado sobre superficies verticales. Lo he utilizado para perfilarme la barba y encuentro en ello dos inconvenientes para mí. Son demasiados aumentos (algo con menos aumentos creo que me hubiera venido mejor) y la banda de luz perimetral quizá fuera mejor algo menos ancha. Leer más","Revisado en España el 29 de diciembre de 2019","","","","Martín Morales","4,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"BUEN ESPEJO","Estoy muy contenta con el espejo, llevo un tiempo con el y estoy encantada. Se instala muy fácil y de momento aguanta bastante bien y con la luz es una pasada, porque se ve todo. Lo recomiendo. Leer más","Revisado en España el 19 de febrero de 2020","","","","Eva","4,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"FACIL DE MONTAR","Es bonito y muy práctico.  No le doy 5 estrellas por que en la descripción del producto no ponia de que material es el espejo . Y al abrir el paquete me da la sensación que el espejo no es cristal sino acrilico, y por el precio me parece que tiene que ser de mejor calidad y un poco más grande el espejo y menos ancho la luz LED. Leer más","Revisado en España el 5 de junio de 2020","","","","LILIANA PM","3,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"Correcta sujeccion","Me ha gustado la facilidad de sujeccion, no me ha gustado la iluminacion y el exceso de aumento, te tienes que acercar exageradamente. Leer más","Revisado en España el 15 de febrero de 2020","","","","J.M.R.R.","3,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"la lente de aumento","Hace su fincion perfectamente. No me gusta su aspecto pero en relacion con el precio esta bien. Leer más","Revisado en España el 12 de mayo de 2020","","","","maria antonia","5,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"Ideal","Perfecto, se que muy fijo en la baldosa o espejo del baño, la luz suficiente y los aumentos perfectos, no se te escapa nada Leer más","Revisado en España el 10 de diciembre de 2019","","","","Bet","5,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"Luz blanca ideal","Impresionante de verdad como se ve y muy bien de luz. Me ha sorprendido gratamente, os animo a probar este producto. Leer más","Revisado en España el 13 de abril de 2020","","","","PilarC","5,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"Espejismo mágico","Se pega muy bien al cristal o superficies.. Aumento 👍 Leer más","Revisado en España el 10 de diciembre de 2020","","","","Maria a.","4,0 de 5 estrellas","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"","Design ist gut , fällt aber leider regelmäßig von der Wand Leer más","Revisado en Alemania el 13 de noviembre de 2020","","","","Lutz Achsel  Zahntechnik","","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"","J'ai retourné l'article qui est tombé 2mn après l'installation. heureusement j'etais restee à côté justement craignant une chute ..... d'autre part je trouve très difficile de se voir ds un miroir grossissant x10 Leer más","Revisado en Francia el 16 de enero de 2020","","","","Chantal","","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"","Super Grösse Leer más","Revisado en Alemania el 22 de abril de 2020","","","","Melanie Wildmann","","","https://www.amazon.es/YILAITE-iluminaci%C3%B3n-Giratorio-Maquillaje-inal%C3%A1mbrico/dp/B0816XW4VK/ref=sr_1_91?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-91
"
"excelente","Se ve perfecto, tiene un tamaño suficientemente grande sin ocupar demasiado espacio Gracias a sus brazos abatibles puedes colocarlo como quieras El dorado le queda muy bien Viene bien protegido y sin ningún desperfecto Incluye en el paquete todo lo necesario para ponerlo Todas las extremidades son ajustables para apretarlas o aflojarlas según te convenga 👍👍POSITIVO ✔️ materiales que se acoplan fácil y sin holguras ✔️ fácil instalación 👎👎NEGATIVO ❌ Nada reseñable Pulsa en “UTIL” si te ha resultado interesante mi comentario. Gracias Leer más","Revisado en España el 9 de marzo de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","Jorge zapata burdallo","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Espejo con aumento y brazo extraible","Necesitaba un espejo con aumento en el baño y me decidí a comprar este. La verdad que tiene un tamaño ideal y un aumento de x3, con brazo extraíble. Me viene genial. Aún no lo colgado pero me viene estupendo en este rinconcito. Es fácil de instalar, y además los tornillos y los tacos vienen con el espejo. Muy contenta!! Leer más","Revisado en España el 3 de febrero de 2020","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","","SONIA","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Precioso y bueno","Es precioso y queda genial.  Muy buenos acabados y material, con terminación como en oro viejo Me ha encantado. Recomendable 100% Leer más","Revisado en España el 28 de octubre de 2019","","","","Del Castillo Noriega","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Latón vintage","Es el color que buscaba! Latón dorado, toque vintage, muy bonito y práctico! Leer más","Revisado en España el 16 de diciembre de 2019","","","","Cliente Amazon","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Genial","Muy buena relación calidad precio, es fácil de limpiar y de instalar. Muy contentos con la compra, muy recomendable. Leer más","Revisado en España el 14 de agosto de 2019","","","","Cosmika","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Super bonito","Ha llegado en tiempo y forma...es precioso y cumple muy bien lo que ofertaban.  Super encantado Leer más","Revisado en España el 10 de agosto de 2020","","","","Gominolo","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Correcto","Cumple su cometido Leer más","Revisado en España el 27 de agosto de 2020","","","","Juan D","3,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Veo genial para maquillarme.","Me va estupendo con el x3, para maquillarme cuando me quito las gafas. Es genial la movilidad que tiene, se mueve como uno quiera y luego se hecha para atras para guardarlo. Un 10! Leer más","Revisado en España el 2 de junio de 2019","","","","EUGENIA","5,0 de 5 estrellas","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"","I think this would make a really great make up mirror however I bought it as I really just needed the swivel part and not the mirror. I was about to add a pice of plywood and make myself a wall mounted music stand absolutely brilliant and works perfectly for me Leer más","Revisado en Reino Unido el 27 de junio de 2020","","","","R. Gosden","","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"","Looks the business Leer más","Revisado en Reino Unido el 6 de diciembre de 2019","","","","Neil","","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"","This was a very good quality product.  Solid and well made.  Looks amazing .  The colour is really understated and not at all 'brassy' looking Leer más","Revisado en Reino Unido el 21 de noviembre de 2020","","","","Louise. Somerset UK","","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"","Exactly what we were looking for. There is a window above our sink and wanted to keep the ledge free of a mirror. This was easy to install, even on tile and works perfectly. Leer más","Revisado en Reino Unido el 20 de septiembre de 2020","","","","BEC","","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"","really pleased. very good quality and value. colour grate. Leer más","Revisado en Reino Unido el 23 de octubre de 2019","","","","yvonne macnamara","","","https://www.amazon.es/ERIDANUS-Cosmetic-Giratorio-SUPRIMIDO-MAGNIFICATION/dp/B07DCNMC6Q/ref=sr_1_92?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-92
"
"Recomendable","Lo único malo, que se enciende detrás.por lo demás genial. Leer más","Revisado en España el 3 de septiembre de 2020","","","","Cliente Amazon","5,0 de 5 estrellas","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"Tienes que acercarte mucho para verte bien","Esta bien, solo que te ves en el acercandote mucho... Leer más","Revisado en España el 12 de septiembre de 2020","","","","Amazon Customer","3,0 de 5 estrellas","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"ESPEJO","BUENAS LA IMAGEN REFLEJADA SE VE BOCAABAJO. ES DEFECTO? LO DIGO PARA DEVOLVERLO O NO? Leer más","Revisado en España el 5 de octubre de 2020","","","","Cliente Amazon","1,0 de 5 estrellas","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"Lo que buscaba","Muy buen producto Leer más","Revisado en España el 7 de diciembre de 2020","","","","Emilia","5,0 de 5 estrellas","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"Marea","Uso muchos espejos de estos, de hecho para mi es un vicio, pero este tiene una curvatura demasiado exagerada y cuesta enfocar, por tanto marea. No me gusta Leer más","Revisado en España el 10 de septiembre de 2020","","","","Susana Villalba","3,0 de 5 estrellas","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"","Stands well...does not topple even when the suction cap is not used.. Personally, first thing on a very dark morning, I found it too bright for my eyes...so I taped up most of the areas that light up with masking tape...It softened the glare...I really also wanted an ordinary mirror not a magnifier...My fault for not reading the spec carefully..  The magnification is also very strong. I now use just for the light on dark morning to apply my make up in conjunction with an ordinary mirror.  It is still useful to me....great to inspect skin flaws...lol....It is well made and sturdy and sells for a good price. Leer más","Revisado en Reino Unido el 30 de octubre de 2020","¿Qué es esto?","","","Cy.","","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"","I am really pleased with this product. I've had it about a month. The light is very bright and the magnification perfect. I don't use the suction , instead I hold it, I find this the easiest way to use it. I thoroughly recommend it. It does exactly what it is supposed to. Leer más","Revisado en Reino Unido el 22 de julio de 2020","¿Qué es esto?","","","Michelle Caston","","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"","Fantastic for close up work. Fixes securely to the tiles with no drilling required. Perfect. Leer más","Revisado en Reino Unido el 4 de octubre de 2020","¿Qué es esto?","","","paul","","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"","I used in caravan bathroom to do makeup brilliant product with lights great to use and view Leer más","Revisado en Reino Unido el 22 de julio de 2020","¿Qué es esto?","","","Jackie","","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"","LÈGGERÒ MA ROBUSTO, SI VEDE BENISDIMO SIA PER I TRUCCHI CHE PER LA BARBA. LA VENTOSA È PERFETTA NON SI STACCA. Leer más","Revisado en Italia el 9 de noviembre de 2020","","","","Raffaello","","","https://www.amazon.es/Maquillaje-Naturales-Rotaci%C3%B3n-Port%C3%A1til-Compacto/dp/B0868H92Z4/ref=sr_1_93?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-93
"
"No es recargable, no se confundan.","Me parece un engaño total, ya que en la descripción dice que es recargable y eso no es cierto, ya que no tiene una batería recargable. Viene con un cable para cargarlo a una fuente de alimentación, en un extremo es usb y el otro extremo un plug que entra en el espejo para alimentarlo. También está la opción de pilas, pero he sido incapaz de abrir el espejo para colocarlas. Si es cierto que se puede regular la intensidad de la luz, una cara es de x10 y la otra de x1, al menos eso está bien. Lo que me molesta es la falsa descripción, no sé en China, el paraiso de los dispositivos electrónicos, que entienden por recargable??¿¿ Leer más","Revisado en España el 10 de octubre de 2019","","","","Luz Sampedro","2,0 de 5 estrellas","","https://www.amazon.es/eLim-Maquillaje-Aumento-Recargable-Ajustable/dp/B07JL64R5V/ref=sr_1_94?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-94
"
"Muy comodo","Perfecto para su uso en cualquier lugar, aunque tengas poca iluminación, ya que al tener luz se ve muy bien con ella. Tiene buen aumento para verte hasta lo más pequeno que tengas. Leer más","Revisado en España el 13 de noviembre de 2020","","","","Florencio","5,0 de 5 estrellas","","https://www.amazon.es/eLim-Maquillaje-Aumento-Recargable-Ajustable/dp/B07JL64R5V/ref=sr_1_94?__mk_es_ES=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=espejo+aumento&qid=1607758339&sr=8-94
"
